id,name,tournament_type,time_control,start_date,end_date,country,city,venue_name,latitude,longitude,max_players,entry_fee,currency,prize_fund,organizer_name,organizer_email,website,source_url,is_fide_rated
3030,We 24 Citta' Di Nichelino - A,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Nichelino,Nichelino,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=420421,true
3031,6° Torneo Veloce Club Non Ufficiale Anno 2025-2026,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Pinerolo,Pinerolo,,,,,EUR,,,,,https://vesus.org/tournament/7gng6ij1,true
3032,Op 22 Citta' Di Varese,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Varese,Varese,59.38074360,28.08960280,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=412153,true
3033,2025 New Zealand Women's Championship,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),NZL,Auckland,Auckland,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=422754,true
3034,"Grand Prix Białegostoku ""Lato-Jesień 2025"" - 8. Runda Rapid",rapid,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Bialystok,Bialystok,53.09769660,23.23272830,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_4388/,true
3035,"Grand Prix Bialegostoku Lato-Jesien 2025"" - 8. runda rapid",rapid,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Bialystok,Bialystok,53.09769660,23.23272830,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433184,true
3036,Otwarte Mistrzostwa Pomorza Zachodniego ... Achach Standardowych,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Choszczno,Choszczno,53.16547340,15.42591550,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/481457,true
3037,IV Międzynarodowe Szachowe Indywidualne I Rodzinne Grand Prix Chrzanowa 2025.Wstęp Wolny.,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Chrzanow,Chrzanow,50.14625180,19.38299310,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_754/,true
3038,IV Międzynarodowe Szachowe Indywidualne ... Wa 2025.Wstęp Wolny.,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Chrzanow,Chrzanow,50.14625180,19.38299310,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/481458,true
3039,GRAND PRIX POLONII WROCŁAW,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Wrocław,Wrocław,51.09866330,17.05065370,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3601/,true
3040,GXP - 7º Torneio da série Campeões Mundiais - Vasi,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POR,,,41.14967750,-81.20820000,,,EUR,,,,,https://chess-results.com/tnr1207705.aspx?lan=0,true
3041,Circuito GXP Campeoes Mundiais - Smyslov,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POR,Porto,Porto,41.08500460,-8.42335190,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=429985,true
3042,Lekwa Municipal Championships 2025 U11,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),RSA,standerton highschool,standerton highschool,,,,,EUR,,,,,https://chess-results.com/tnr1176061.aspx?lan=0,true
3043,4th Skyline Open - U2000,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Dulles,Dulles,38.96462440,-77.44634450,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=428984,true
3044,4th Skyline Open,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Dulles,Dulles,38.96462440,-77.44634450,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=428983,true
3045,3rd Gulf Coast October Open - U2050,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Estero,Estero,26.43814740,-81.80675370,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433122,true
3046,3rd Gulf Coast October Open - Premier,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Estero,Estero,26.43814740,-81.80675370,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433121,true
3047,33rd Annual Midwest Class Championship - Premier,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Wheeling,Wheeling,40.06396160,-80.72091490,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=424959,true
3048,33rd Annual Midwest Class Championship - 1800-2099,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Wheeling,Wheeling,40.06396160,-80.72091490,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=424960,true
3049,14th Annual Hartford Open - U2100,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Windsor Locks,Windsor Locks,41.93121030,-72.63138490,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=424958,true
3050,14th Annual Hartford Open - Major,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Windsor Locks,Windsor Locks,41.93121030,-72.63138490,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=424957,true
3051,"GIẢI CỜ VUA MỞ RỘNG KING DIAMOND LẦN THỨ 1, TRANH",classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),VIE,thÀnh phỐ ninh bÌnh,thÀnh phỐ ninh bÌnh,20.21468960,105.93567260,,,EUR,,,,,https://chess-results.com/tnr1192389.aspx?lan=0,true
3052,Åpent Nordnorsk Mesterskap i lyn 2025,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),NOR,Sortland,Sortland,,,,,EUR,,,,,http://tournamentservice.com/invitation.aspx?TID=ApentNordnorskMesterskapilyn20-SortlandSjakklubb,true
3053,Odensemesterskabet 2025,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),DEN,Viborg,Viborg,56.45066570,9.41020140,,,EUR,,,,,http://turnering.skak.dk/TournamentActive/Details?tourId=29519,true
3054,Dundee Chess Congress 2025,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ENG,Dundee,Dundee,53.75162410,-1.82856480,,,EUR,,,,,https://www.englishchess.org.uk/event/dundee-chess-congress-2025/,true
3055,Castle Chess 28th Fareham Congress,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ENG,Fareham,Fareham,50.85266370,-1.17831340,,,EUR,,,,,https://www.englishchess.org.uk/event/castle-chess-28th-fareham-congress/,true
3056,Ibiza Chess Festival,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ESP,Sant Antoni De Portmany,Sant Antoni De Portmany,,,,,EUR,,,,,https://vesus.org/tournament/yZmfJPti,true
3057,Xxiii Week-end Valbisagno,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Genova,Genova,,,,,EUR,,,,,https://www.federscacchi.com/?id=XXIII+Week-End+Valbisagno&2025-10-10&2025-10-12,true
3058,Xxiv Festival Città Nichelino,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Nichelino,Nichelino,,,,,EUR,,,,,https://vesus.org/tournament/JnnB7MpD,true
3059,24° Festival Citta' Di Nichelino,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Nichelino,Nichelino,,,,,EUR,,,,,https://www.federscacchi.com/?id=24%C2%B0+Festival+Citta%27+di+Nichelino&2025-10-10&2025-10-12,true
3060,22o Festival Week-end Città Di Varese,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Varese,Varese,59.38074360,28.08960280,,,EUR,,,,,https://www.federscacchi.com/?id=22o+Festival+Week-end+Citt%C3%A0+di+Varese&2025-10-10&2025-10-12,true
3061,22° Festival Week End Città Di Varese,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Varese,Varese,59.38074360,28.08960280,,,EUR,,,,,https://vesus.org/tournament/hFuoOuh9,true
3062,Otwarte Mistrzostwa Pomorza Zachodniego Juniorów W Szachach Standardowych,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Choszczno,Choszczno,53.16547340,15.42591550,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/5092419050405888,true
3063,PRVA LIGA CENTRALNE SRBIJE ZA ŽENE 2025,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SRB,"kompleks ""aleksandar""  orašac","kompleks ""aleksandar""  orašac",,,,,EUR,,,,,https://chess-results.com/tnr1193681.aspx?lan=0,true
3064,LENZERHEIDE AMATEUR OPEN,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,,,34.39869600,115.03541700,,,EUR,,,,,http://www.swisschess.ch/LENZERHEIDE%20AMATEUR%20OPEN(10.10.2025%20–%2012.10.2025),true
3065,LENZERHEIDE AMATEUR,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,,,34.39869600,115.03541700,,,EUR,,,,,https://chess-results.com/Kalender.aspx?lan=4&%7CChessResults.Com%7C2025-10-10%7C2025-10-12%7CLENZERHEIDE%20AMATEUR%7C,true
3066,Lenzerheide Amateur,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,Mendrisio,Mendrisio,,,,,EUR,,,,,http://www.swisschesstour.com//redirect?p=lenzerheide_4288685&id_lingua=1&name=Lenzerheide%20Amateur&termin=10-12.10.2025,true
3067,LENZERHEIDE AMATEUR -  Swiss Alpine Open,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,Vaz/Obervaz,Vaz/Obervaz,,,,,EUR,,,,,https://calendar.fide.com/calendar.php?id=4679,true
3068,5. LENZERHEIDE AMATEUR 2025Swiss Alpine Open,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,Vaz/Obervaz,Vaz/Obervaz,,,,,EUR,,,,,https://chess-results.com/tnr1079314.aspx?lan=0,true
3069,3rd Gulf Coast October Open,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),USA,Estero,Estero,26.43814740,-81.80675370,,,EUR,,,,,https://calendar.fide.com/calendar.php?id=6624,true
3070,5th IPCA European Individual Chess Championship 2025,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),CZE,Ostrava,Ostrava,,,,,EUR,,,,,https://www.fide.com/calendar/54426,true
3071,2. Bundesliga Ost 2025/2026,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUT,Wien,Wien,,,,,EUR,,,,,https://chess-results.com/tnr1179184.aspx?lan=0,true
3072,2. Bundesliga West AUT 2025-26,classical,,Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Fri Oct 10 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUT,,,-36.85298710,174.76642000,,,EUR,,,,,https://chess-results.com/tnr1221888.aspx?lan=0,true
3318,2025 MCC Bob Brooking Swiss Rounds 2-4,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=415449,true
3319,2025 MCC Bob Brooking Round Robin 4 Rounds 2-4,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=415446,true
3320,2025 MCC Bob Brooking Round Robin 3 Rounds 2-4,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=415443,true
3321,2025 MCC Bob Brooking Round Robin 2 Rounds 2-4,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=415440,true
3322,2025 MCC Bob Brooking Round Robin 1 Rounds 2-4,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),AUS,Melbourne,Melbourne,-37.73605840,145.04862630,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=415437,true
3323,Norrebro Efteraar-Vinter EMT 2025 Round 5-6,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),DEN,Copenhagen,Copenhagen,55.69286610,12.59928960,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430863,true
3324,Tonder Byturnering 2025 Round 7,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),DEN,Tønder,Tønder,54.96204000,8.86706870,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=430775,true
3325,Lillestrom-Klubbmesterskap-2025 R 6-7,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),NOR,Lillestrøm,Lillestrøm,60.01030900,11.04856700,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432853,true
3326,ŚWIĘTOWANIE NIEPODLEGŁOŚCI ZE SŁUPSKĄ AKADEMIĄ SZACHOWĄ W ZSO - Grupa D - Ranking PZszach 1000-1250 - Na V IV Lub III Kategorię Kobiecą,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3236/,true
3327,"Świętowanie Niepodległości Ze Słupską Akademią Szachową W ZSO - Grupa D - (Ranking PZSzach 1000-1250) - Na V, IV I III Kategorię Kobiecą.",classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/6034637240139776,true
3328,Sthlm Lag-DM 2025-2026 Div Elit R3,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SWE,Stockholm,Stockholm,59.35870620,17.87366820,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432234,true
3329,ŚWIĘTOWANIE NIEPODLEGŁOŚCI ZE SŁUPSKĄ AKADEMIĄ SZACHOWĄ W ZSO - Grupa C - Ranking PZSzach 1400 - Na III Lub II Kategorię Kobiecą,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3235/,true
3330,Świętowanie Niepodległości Ze Słupską Akademią Szachową W ZSO - Grupa C - (Ranking PZSzach 1400) - Na III I II Kategorię Kobiecą.,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/6303362405105664,true
3331,ŚWIĘTOWANIE NIEPODLEGŁOŚCI ZE SŁUPSKĄ AKADEMIĄ SZACHOWĄ W ZSO - Grupa B - Ranking PZSzach 1600-1700 Na II Lub I Kategorię Kobiecą,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3234/,true
3332,Świętowanie Niepodległości ze Słupską Akademią Szachową w ZSO - Grupa B - (Ranking PZSzach 1600-1700) - na II i I kategorię kobiecą.,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/5983669752430592,true
3333,ŚWIĘTOWANIE NIEPODLEGŁOŚCI ZE SŁUPSKĄ AKADEMIĄ SZACHOWĄ W ZSO - Grupa A - Ranking PZSzach Min. 1800 - Mała Norma Na I I K (zgłoszony Do FIDE),classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,http://www.chessarbiter.com/turnieje/2025/ti_3233/,true
3334,Świętowanie Niepodległości Ze Słupską Akademią Szachową W ZSO - Grupa A - (Ranking PZSzach Min. 1800) - Mała Norma Na K I I Kategorię - Zgłoszony Do FIDE,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,https://www.chessmanager.com/en-us/tournaments/6291689287974912,true
3335,Świętowanie Niepodległości Ze Słupską Ak... I Kategorię Kobiecą.,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Słupsk,Słupsk,54.46698110,17.03269290,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/540663,true
3336,ZMM Runde 2,classical,,Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sat Oct 11 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,,,34.39869600,115.03541700,,,EUR,,,,,http://www.swisschess.ch/ZMM%20Runde%202(10.11.2025%20–%2014.11.2025),true
3385,OP Settimanale Jurij Averbach Rounds 5-6,classical,,Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),ITA,Milano,Milano,45.56429870,9.04942440,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=432988,true
3386,Cermaq Julelyn Med Tidshandikap 2025,classical,,Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),NOR,Otta,Otta,,,,,EUR,,,,,http://tournamentservice.com/invitation.aspx?TID=CermaqJulelynmedtidshandikap20-AltaSjakklubb,true
3387,2025 North Shore Lightning Championship,classical,,Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),NZL,Auckland,Auckland,,,,,EUR,,,,,https://ratings.fide.com/tournament_information.phtml?event=433199,true
3388,Turniej Szachów Szybkich,classical,,Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),POL,Knurów,Knurów,,,,,EUR,,,,,https://www.worldchesscalendar.com/tournament/481474,true
3389,TAO Therwil Afternoon Open,classical,,Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),Sun Oct 12 2025 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),SUI,,,34.39869600,115.03541700,,,EUR,,,,,"http://www.swisschess.ch/TAO%20Therwil%20Afternoon%20Open(Mittwoch,10.12.2025)",true
